ID_ESTADO,NOMBRE_ESTADO,ID_MUNICIPIO,MUNICIPIO,SECCIONES,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PRI_PVEM_NA,PRI_PVEM,PRI_NA,PVEM_NA,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND1,CAND_IND2,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
24,SAN LUIS POTOSÍ,6,CATORCE,18,20,1425,1261,32,406,623,66,32,948,83,7,9,26,0,16,25,6,4,40,17,7,9,0,121,0,234,5397,6892
24,SAN LUIS POTOSÍ,7,CEDRAL,17,29,747,1911,81,153,1485,84,88,3410,161,6,7,10,2,27,163,11,1,129,94,18,26,0,492,0,343,9449,13706
24,SAN LUIS POTOSÍ,8,CERRITOS,26,40,1753,1542,638,711,1099,113,61,2834,140,24,18,19,3,35,191,5,3,139,52,11,28,0,587,2,398,10406,16883
24,SAN LUIS POTOSÍ,9,CERRO DE SAN PEDRO,6,10,844,766,37,35,169,34,28,824,51,15,2,11,0,5,8,13,2,25,6,0,4,0,215,1,116,3211,3937
24,SAN LUIS POTOSÍ,10,CIUDAD DEL MAIZ,30,48,4185,4803,240,164,683,106,66,2420,151,115,105,48,3,114,405,9,3,76,35,8,26,6,268,2,600,14641,22149
24,SAN LUIS POTOSÍ,11,CIUDAD FERNANDEZ,31,64,3334,3265,1748,906,1798,138,119,7403,441,52,67,42,10,94,58,30,12,294,110,25,67,16,1365,4,831,22229,35118
24,SAN LUIS POTOSÍ,12,TANCANHUITZ,15,26,1575,1809,1055,80,833,38,58,3897,223,11,31,6,6,48,85,11,3,134,49,6,35,1,205,0,696,10895,14091
24,SAN LUIS POTOSÍ,13,CIUDAD VALLES,105,224,10431,10233,735,518,5218,978,615,38105,1753,288,209,97,19,230,227,74,12,1534,543,124,385,91,5712,27,2263,80421,126191
24,SAN LUIS POTOSÍ,14,COXCATLAN,13,23,1201,1872,158,83,811,864,58,1739,131,97,23,55,15,117,76,17,5,192,59,23,34,2,142,0,549,8323,11724
24,SAN LUIS POTOSÍ,15,CHARCAS,21,33,1773,2191,417,1454,644,79,245,1895,109,17,23,16,2,25,60,23,7,70,35,3,21,1,471,4,531,10116,15416
24,SAN LUIS POTOSÍ,16,EBANO,32,55,2846,1954,1003,605,1070,89,112,8700,419,34,29,21,5,18,102,11,8,258,128,24,105,2,546,2,846,18937,29766
24,SAN LUIS POTOSÍ,17,GUADALCAZAR,30,41,2046,4598,690,2401,558,97,50,1444,126,122,104,11,7,16,57,12,16,59,25,8,15,2,241,2,868,13575,18548
24,SAN LUIS POTOSÍ,18,HUEHUETLAN,10,21,923,1633,392,540,824,46,50,2362,209,19,16,5,4,18,49,76,21,198,65,16,45,0,207,0,653,8371,10654
24,SAN LUIS POTOSÍ,19,LAGUNILLAS,11,13,417,729,69,28,1161,17,15,301,35,14,3,5,4,24,44,1,0,87,52,16,5,1,69,0,187,3284,4802
24,SAN LUIS POTOSÍ,20,MATEHUALA,64,129,6175,4772,642,1959,2997,225,461,15379,845,212,95,51,9,94,184,36,80,663,275,52,145,49,3957,8,1403,40768,70638
24,SAN LUIS POTOSÍ,21,MEXQUITIC DE CARMONA,36,75,3334,7209,709,570,2826,1824,192,7662,515,60,31,189,34,51,96,23,3,400,230,36,93,7,1705,7,1300,29106,41669
24,SAN LUIS POTOSÍ,22,MOCTEZUMA,24,30,3676,2588,65,271,391,74,64,1297,97,29,14,17,5,15,70,18,1,41,24,8,14,1,431,5,506,9722,14246
24,SAN LUIS POTOSÍ,23,RAYON,18,26,1255,1111,121,128,535,151,125,2180,145,48,15,19,3,55,31,9,3,148,59,12,41,4,366,7,647,7218,12312
24,SAN LUIS POTOSÍ,24,RIOVERDE,87,150,8766,8176,433,463,3280,213,285,13724,603,197,107,82,7,183,245,55,22,743,302,49,157,0,2743,16,1751,42602,75639
24,SAN LUIS POTOSÍ,25,SALINAS,23,41,1825,3565,154,1722,911,602,76,2676,224,50,9,30,4,23,53,13,11,177,45,13,41,1,665,2,584,13476,21523
24,SAN LUIS POTOSÍ,26,SAN ANTONIO,9,13,1125,1071,55,40,406,47,31,1119,693,22,32,2,2,41,67,6,0,169,16,18,71,0,116,1,238,5388,6750
24,SAN LUIS POTOSÍ,27,SAN CIRO DE ACOSTA,16,19,1226,889,67,50,844,42,33,1435,51,20,8,18,1,25,39,3,1,35,46,11,17,0,228,2,337,5428,8668
24,SAN LUIS POTOSÍ,28,SAN LUIS POTOSI,372,1022,96413,38695,16109,2697,17934,2144,2126,122897,4811,2164,1180,642,138,1035,690,231,54,5815,1946,291,1239,368,37114,405,9684,366822,615758
24,SAN LUIS POTOSÍ,29,SAN MARTIN CHALCHICUAUTLA,20,31,2898,1180,1083,101,884,66,398,3226,286,15,30,22,7,12,13,20,7,100,47,17,43,4,160,0,814,11433,15263
24,SAN LUIS POTOSÍ,30,SAN NICOLAS TOLENTINO,11,12,379,747,47,41,232,95,58,1109,63,6,4,5,1,12,16,2,2,48,8,9,24,0,163,1,235,3307,4883
24,SAN LUIS POTOSÍ,31,SAN VICENTE TANCUAYALAB,19,26,2339,2517,346,33,597,31,71,2338,188,8,12,6,2,28,30,35,5,61,18,4,13,1,242,24,403,9352,11267
24,SAN LUIS POTOSÍ,32,SANTA CATARINA,9,20,261,690,456,1617,1819,28,40,235,28,11,41,0,2,13,60,22,15,43,40,12,7,4,69,18,372,5903,8437
24,SAN LUIS POTOSÍ,33,SANTA MARIA DEL RIO,30,61,4442,5487,1224,2062,837,146,105,4114,242,66,90,63,10,35,147,120,5,154,39,15,76,6,1053,7,828,21373,30535
24,SAN LUIS POTOSÍ,34,SANTO DOMINGO,21,24,1660,2508,67,20,522,66,35,1013,81,48,14,10,0,8,32,8,0,51,27,6,8,1,106,2,287,6580,9620
24,SAN LUIS POTOSÍ,35,SOLEDAD DE GRACIANO SANCHEZ,89,330,17464,9652,11240,954,6872,627,720,46267,2066,587,560,136,130,288,178,79,16,2147,775,141,496,41,12673,62,3920,118091,212807
24,SAN LUIS POTOSÍ,36,TAMASOPO,17,40,1422,2376,921,395,1297,350,579,4348,410,89,70,24,20,28,140,25,8,174,69,14,56,3,755,6,1039,14618,21169
24,SAN LUIS POTOSÍ,37,TAMAZUNCHALE,59,125,3755,7133,1140,644,4171,771,1222,15765,1255,151,134,47,34,174,126,350,34,948,317,63,240,23,861,5,3023,42386,68202
24,SAN LUIS POTOSÍ,38,TAMPACAN,16,24,437,1852,818,94,1299,75,59,3087,264,2,10,2,3,2,10,1,1,84,46,8,22,7,101,2,616,8902,11303
24,SAN LUIS POTOSÍ,39,TAMPAMOLON CORONA,16,21,453,709,946,83,811,63,858,2361,255,12,10,1,2,17,18,19,20,103,29,6,32,3,156,0,528,7495,9916
24,SAN LUIS POTOSÍ,40,TAMUIN,35,53,1760,2702,898,101,1400,109,489,6534,399,30,28,11,7,38,49,23,4,321,120,32,94,5,603,10,620,16387,25868
24,SAN LUIS POTOSÍ,41,TANLAJAS,16,25,1050,1407,142,143,1350,108,455,3916,305,15,5,9,1,77,13,23,13,242,78,20,42,13,228,1,511,10167,12999
24,SAN LUIS POTOSÍ,42,TANQUIAN DE ESCOBEDO,11,19,1456,1166,563,35,603,40,292,2613,174,16,23,11,3,20,27,5,2,94,29,8,27,0,201,0,343,7751,10054
24,SAN LUIS POTOSÍ,43,TIERRA NUEVA,10,15,1456,1284,573,64,146,42,32,451,39,24,36,30,2,27,52,8,0,17,4,4,3,0,170,0,295,4759,7459
24,SAN LUIS POTOSÍ,44,VANEGAS,13,14,607,547,225,1141,143,41,25,570,28,27,22,4,0,10,56,4,7,17,3,3,5,0,37,6,179,3707,5301
24,SAN LUIS POTOSÍ,45,VENADO,20,25,1671,1077,100,331,669,641,94,1710,131,34,15,16,7,23,28,10,2,94,31,6,20,6,641,2,580,7939,10624
24,SAN LUIS POTOSÍ,46,VILLA DE ARISTA,13,23,1753,1914,111,100,742,522,21,1159,93,55,32,180,5,40,118,7,4,108,46,6,28,1,264,1,384,7694,11283
24,SAN LUIS POTOSÍ,47,VILLA DE ARRIAGA,18,26,1197,3587,823,84,504,60,50,2006,94,62,110,6,12,49,228,9,6,91,36,9,18,0,349,0,413,9803,12488
24,SAN LUIS POTOSÍ,48,VILLA DE GUADALUPE,15,18,1076,1261,794,69,277,135,22,691,84,33,20,123,6,21,25,16,8,38,12,5,6,0,116,0,336,5174,7560
24,SAN LUIS POTOSÍ,49,VILLA DE LA PAZ,8,9,418,397,48,61,169,73,201,778,45,92,3,9,1,68,4,8,2,134,6,1,6,0,174,0,97,2795,3908
24,SAN LUIS POTOSÍ,50,VILLA DE RAMOS,25,52,5128,6785,263,139,1308,398,72,2653,285,256,109,161,5,35,264,20,1,151,57,13,50,9,419,1,975,19557,26890
24,SAN LUIS POTOSÍ,51,VILLA DE REYES,32,64,4226,5792,4012,393,1897,847,277,5816,436,101,155,47,26,78,76,66,2,211,88,25,55,5,1102,5,1641,27379,35720
24,SAN LUIS POTOSÍ,52,VILLA HIDALGO,19,29,1817,4216,126,61,266,316,54,1158,70,46,24,60,1,117,138,19,0,51,18,3,5,5,316,5,345,9237,11862
24,SAN LUIS POTOSÍ,53,VILLA JUAREZ,16,20,668,2068,280,43,314,771,18,639,66,12,6,60,1,26,58,8,2,26,9,4,3,0,123,1,251,5457,8948
24,SAN LUIS POTOSÍ,54,AXTLA DE TERRAZAS,21,43,1819,3839,1469,102,1398,86,106,5816,454,25,53,11,18,42,64,10,4,256,65,22,58,3,418,0,891,17029,23238
24,SAN LUIS POTOSÍ,55,XILITLA,47,72,6047,5394,318,246,1081,754,577,5634,417,49,41,42,9,73,74,41,9,246,79,12,55,4,630,4,1599,23435,35131
24,SAN LUIS POTOSÍ,56,ZARAGOZA,22,37,1745,2977,1687,753,923,165,204,2533,223,41,56,10,13,28,55,14,76,107,45,13,52,1,650,4,746,13121,18390
24,SAN LUIS POTOSÍ,57,EL NARANJO,17,28,1584,1366,73,678,754,135,233,3335,254,62,21,30,9,31,35,26,179,174,77,9,62,1,471,2,457,10058,14660
24,SAN LUIS POTOSÍ,58,MATLAPA,17,40,4001,3862,117,55,644,109,79,4438,239,102,55,29,3,56,65,11,4,220,65,12,61,0,188,2,750,15167,21103
25,SINALOA,,VOTO EN EL EXTRANJERO,,,208,53,7,4,30,8,0,719,1,32,0,4,0,6,0,0,0,71,4,1,6,2,20,2,3,1181,2941
25,SINALOA,1,AHOME,453,669,21869,26237,1436,666,9893,1176,1040,112500,4075,709,160,186,20,891,676,173,45,5471,1533,270,1403,65,5001,75,4000,199570,321131
25,SINALOA,2,ANGOSTURA,103,112,1756,4611,609,187,1650,747,199,13500,713,115,47,48,17,75,94,18,3,424,139,42,122,12,331,5,905,26369,35903
25,SINALOA,3,BADIRAGUATO,60,67,1197,5104,1575,152,1165,263,167,3328,300,46,51,16,14,91,122,24,10,154,48,13,45,0,78,4,713,14680,22814
25,SINALOA,4,CONCORDIA,43,49,1760,3623,130,78,538,150,131,5584,194,66,9,19,1,34,113,17,3,106,50,6,46,2,132,3,470,13265,20583
25,SINALOA,5,COSALA,32,37,1473,2598,95,47,359,646,117,1968,157,43,15,36,4,36,53,9,1,29,12,5,12,1,59,0,335,8110,12149
25,SINALOA,6,CULIACAN,1001,1436,40069,50946,3071,2062,21745,3315,2762,221806,8097,1383,335,337,71,1644,1427,310,120,10907,3260,506,2501,175,10894,168,7672,395583,681372
25,SINALOA,7,CHOIX,67,74,2498,2846,154,133,478,121,829,7861,224,31,25,6,1,75,33,40,12,135,47,12,61,3,105,3,522,16255,23300
25,SINALOA,8,ELOTA,59,75,1892,5084,461,135,1072,334,139,8799,540,41,23,24,6,23,71,17,4,246,120,17,92,3,179,1,642,19965,29975
25,SINALOA,9,ESCUINAPA,63,86,1937,4595,453,176,644,308,241,14350,428,35,20,5,4,27,34,11,7,190,65,18,91,27,373,6,665,24710,40712
25,SINALOA,10,EL FUERTE,169,183,3491,9130,499,217,1975,720,402,24922,1039,91,41,51,11,173,201,34,6,850,247,53,330,22,387,8,1497,46397,71928
25,SINALOA,11,GUASAVE,437,501,7023,25552,1514,661,8089,1064,944,72775,3143,202,102,76,23,793,765,146,91,3183,1199,206,951,19,1726,28,3392,133667,208773
25,SINALOA,12,MAZATLAN,492,719,24018,25572,1020,1245,11143,1654,970,106836,3279,834,213,243,25,718,1019,128,31,4989,1825,255,1124,83,7442,103,4439,199208,350510
25,SINALOA,13,MOCORITO,112,116,2225,5943,746,222,1146,402,306,9666,554,63,52,21,14,138,121,24,5,261,115,12,133,6,194,12,935,23316,35352
25,SINALOA,14,ROSARIO,84,96,5612,3530,696,125,1096,183,157,9815,595,90,137,31,7,36,78,15,5,213,97,32,80,9,276,3,934,23852,37933
25,SINALOA,15,SALVADOR ALVARADO,144,165,3868,6085,767,361,2095,385,483,19550,1170,126,78,47,6,175,168,33,23,714,226,74,293,5,988,27,1038,38785,60843
25,SINALOA,16,SAN IGNACIO,37,44,718,673,104,2430,521,243,185,3117,192,31,17,7,16,23,324,7,42,75,28,12,43,2,76,0,491,9377,15867
25,SINALOA,17,SINALOA,176,187,2384,10086,945,246,3158,741,582,15102,849,44,28,24,9,92,150,21,10,638,269,59,144,15,210,15,1463,37284,62809
25,SINALOA,18,NAVOLATO,172,225,4718,9799,773,544,4501,620,379,33401,1481,191,70,63,16,263,310,47,61,1827,632,131,473,26,702,5,1693,62726,103304
26,SONORA,,VOTO EN EL EXTRANJERO,,,272,59,7,3,27,12,1,689,4,36,3,3,1,14,0,3,1,85,14,1,8,0,40,2,7,1292,2207
26,SONORA,1,ACONCHI,2,5,485,448,27,2,100,15,11,479,22,5,14,3,0,18,11,3,0,8,8,0,2,3,55,0,56,1775,2431
26,SONORA,2,AGUA PRIETA,29,104,4675,5267,215,203,2666,227,164,12795,346,63,59,30,8,209,155,37,12,404,305,27,98,98,2594,36,920,31613,64815
26,SONORA,3,ALTAR,7,14,421,1375,46,23,287,25,22,1493,88,10,13,0,1,31,31,4,0,61,18,2,10,1,139,0,159,4260,6573
26,SONORA,4,ARIVECHI,3,4,87,295,8,3,58,3,14,282,10,1,0,0,0,3,4,0,0,7,8,3,3,0,21,0,29,839,1215
26,SONORA,5,ARIZPE,5,7,447,849,19,12,113,37,13,491,42,12,1,0,0,20,35,4,0,9,7,1,14,1,67,0,106,2300,3019
26,SONORA,6,ATIL,1,2,118,207,5,2,22,97,4,201,8,0,2,1,0,0,3,0,0,7,0,0,2,1,33,0,17,730,841
26,SONORA,7,BACADEHUACHI,1,2,82,217,10,6,36,8,8,491,14,10,0,0,0,9,2,2,0,9,2,0,1,0,30,0,25,962,1147
26,SONORA,8,BACANORA,3,4,223,211,5,8,49,4,2,295,26,2,3,0,0,2,1,0,0,4,1,0,0,1,28,0,16,881,1293
26,SONORA,9,BACERAC,1,2,217,308,20,5,56,0,8,244,13,3,3,0,0,10,7,3,0,4,0,0,2,0,40,0,23,966,1152
26,SONORA,10,BACOACHI,2,3,64,276,140,3,103,2,3,283,21,1,10,0,0,10,10,4,1,12,17,1,3,0,29,0,34,1027,1443
26,SONORA,11,BANAMICHI,2,3,356,367,3,7,65,2,9,243,10,3,8,0,0,23,27,4,0,2,1,6,1,0,48,1,24,1210,1541
26,SONORA,12,BAVIACORA,6,9,773,535,17,8,134,141,4,687,23,8,16,3,0,20,13,0,2,18,5,2,3,2,84,0,74,2572,3430
26,SONORA,13,BAVISPE,2,3,21,485,1,2,20,1,2,421,4,0,0,0,0,7,11,1,0,1,5,4,7,0,19,0,6,1018,1324
26,SONORA,14,BENJAMIN HILL,4,8,508,385,17,9,97,6,15,901,19,11,12,3,0,35,13,3,0,31,16,1,11,0,80,5,221,2399,3792
26,SONORA,15,CANANEA,19,48,2113,1755,144,68,1808,331,120,6837,458,59,47,19,5,74,28,33,1,266,162,32,96,5,955,6,423,15845,28255
26,SONORA,16,CUCURPE,1,2,211,210,9,3,53,0,2,149,6,0,4,0,0,6,3,2,0,2,3,0,1,0,20,0,16,700,1017
26,SONORA,17,CUMPAS,8,12,510,711,36,31,217,42,581,1185,73,3,4,2,2,9,3,25,7,39,18,0,10,1,268,0,162,3939,5359
26,SONORA,18,DIVISADEROS,1,2,15,228,6,7,20,3,148,434,5,0,0,0,0,8,5,3,1,0,1,0,1,1,7,0,9,902,1118
26,SONORA,19,FRONTERAS,5,13,624,636,30,36,667,62,27,1532,80,5,5,5,0,17,11,2,1,64,44,8,8,5,202,2,142,4215,6308
26,SONORA,20,GRANADOS,1,2,172,421,2,2,17,1,3,248,8,1,1,1,0,1,3,1,0,7,0,1,2,0,30,0,14,936,1168
26,SONORA,21,HUACHINERA,2,2,252,315,7,3,54,6,7,182,11,0,9,0,0,4,1,1,0,13,1,0,0,0,27,0,19,912,1042
26,SONORA,22,HUASABAS,1,2,98,416,5,3,18,6,17,301,16,0,1,0,0,3,2,4,0,5,0,1,2,0,37,0,16,951,1428
26,SONORA,23,HUEPAC,2,3,305,254,5,5,75,9,25,294,17,3,4,1,0,14,10,3,0,10,3,1,1,0,66,0,27,1132,1396
26,SONORA,24,IMURIS,8,18,796,710,50,22,1239,176,50,1295,65,10,22,6,2,36,13,16,17,69,65,10,6,5,291,1,119,5091,9668
26,SONORA,25,MAGDALENA,15,41,2463,2542,121,45,970,138,87,4053,183,59,87,26,2,132,50,40,1,179,84,20,37,11,1136,0,417,12883,24032
26,SONORA,26,MOCTEZUMA,4,9,434,940,15,8,139,14,35,1057,35,5,6,0,0,36,29,9,1,23,14,6,10,0,194,0,78,3088,4251
26,SONORA,27,NACO,4,9,1007,777,23,24,209,26,6,941,120,6,26,5,0,27,31,1,0,38,19,0,4,3,194,0,96,3583,4602
26,SONORA,28,NACORI CHICO,2,4,133,264,11,3,42,128,9,488,24,4,2,1,6,9,3,2,0,10,5,2,8,0,24,1,48,1227,1581
26,SONORA,29,NACOZARI DE GARCIA,10,19,1264,954,99,73,355,40,70,2232,97,15,49,8,0,62,29,5,3,85,40,11,20,9,843,1,199,6563,10017
26,SONORA,30,NOGALES,132,315,10911,9571,538,392,5046,2023,319,41855,1008,283,142,132,29,317,254,62,22,1454,760,78,369,144,6266,15,1846,83836,189282
26,SONORA,31,OQUITOA,1,1,17,155,4,2,29,4,6,116,3,0,0,0,0,0,0,0,0,3,2,4,0,0,9,0,6,360,475
26,SONORA,32,SAHUARIPA,10,13,485,839,26,37,114,40,71,981,42,3,7,0,0,27,26,15,1,25,14,2,15,12,94,1,100,2977,4619
26,SONORA,33,SAN FELIPE DE JESUS,1,1,124,114,5,2,51,2,1,99,3,1,3,0,0,4,1,1,0,8,5,0,0,0,28,0,10,462,531
26,SONORA,34,SAN JAVIER,1,1,115,112,5,0,90,4,2,196,5,2,1,0,0,1,5,0,0,3,3,2,2,0,23,0,15,586,700
26,SONORA,35,SAN PEDRO DE LA CUEVA,3,5,437,620,12,6,64,8,1,324,16,5,7,0,0,8,10,0,0,7,0,0,1,1,38,0,40,1605,2052
26,SONORA,36,SANTA ANA,12,23,1416,1797,72,26,555,60,34,2073,84,21,35,5,3,58,49,10,1,83,43,5,25,1,602,0,253,7311,12646
26,SONORA,37,SANTA CRUZ,1,3,193,277,80,1,86,6,2,246,27,2,8,1,1,9,5,2,0,11,3,1,0,0,18,0,37,1016,1440
26,SONORA,38,SARIC,2,4,100,278,11,228,48,14,13,677,19,1,0,2,0,42,46,3,0,6,3,2,7,0,20,0,49,1569,2022
26,SONORA,39,SOYOPA,5,5,393,136,12,57,119,7,7,815,59,0,1,1,0,4,3,0,1,15,4,0,7,0,34,0,26,1701,1994
26,SONORA,40,SUAQUI GRANDE,1,2,414,233,5,5,39,5,3,382,5,2,4,0,0,3,8,0,0,8,3,0,3,0,40,0,29,1191,1402
26,SONORA,41,TEPACHE,2,2,257,250,22,2,78,1,1,207,12,0,4,4,5,0,2,5,1,4,0,0,1,0,20,0,29,905,1392
26,SONORA,42,TRINCHERAS,2,3,153,364,3,2,63,12,10,303,15,1,0,0,0,8,7,2,5,3,6,1,2,0,40,0,31,1031,1565
26,SONORA,43,TUBUTAMA,4,5,166,288,1,2,66,89,5,300,17,3,6,1,2,12,4,2,0,11,10,1,4,1,35,0,30,1056,1454
26,SONORA,44,VILLA HIDALGO,3,4,109,307,48,10,70,9,7,550,26,6,26,1,1,15,4,0,1,10,8,1,6,3,53,0,68,1339,1730
26,SONORA,45,VILLA PESQUEIRA,3,4,138,384,10,7,84,21,16,742,42,3,2,0,0,18,4,2,0,11,2,1,2,0,109,0,41,1639,1800
26,SONORA,46,CABORCA,36,105,3644,3838,226,233,1598,316,280,16234,368,91,80,28,4,168,126,35,7,629,307,40,181,14,1983,16,736,31182,62598
26,SONORA,47,CARBO,2,6,461,594,18,11,485,34,28,509,32,4,9,3,0,18,11,9,0,25,21,3,5,2,51,0,58,2391,3696
26,SONORA,48,LA COLORADA,5,6,172,429,281,98,172,14,7,680,36,0,17,0,0,7,39,0,2,9,8,0,4,0,62,0,59,2096,2581
26,SONORA,49,HERMOSILLO,415,1004,46712,44048,1527,1526,14946,3101,1688,144728,3865,1390,440,443,48,1425,1273,254,131,5687,2278,280,1253,128,24192,191,5898,307452,600038
26,SONORA,50,MAZATAN,1,2,317,259,14,7,45,2,19,397,16,4,16,0,0,27,8,1,0,13,3,1,1,0,24,0,33,1207,1460
26,SONORA,51,OPODEPE,5,6,474,386,6,4,124,35,8,345,33,1,7,2,1,21,11,4,0,15,3,1,5,0,30,0,51,1567,2170
26,SONORA,52,PITIQUITO,6,13,454,683,25,6,181,85,18,1859,50,6,10,5,2,24,14,3,0,44,19,4,13,2,164,0,67,3738,6220
26,SONORA,53,PUERTO PEÑASCO,18,71,4185,2974,163,73,1464,219,121,10415,303,32,73,20,4,77,54,21,4,355,187,21,89,10,1392,9,612,22877,45479
26,SONORA,54,RAYON,2,3,245,368,8,7,65,4,6,475,25,4,0,1,0,73,32,15,0,6,3,4,4,0,60,0,67,1472,2077
26,SONORA,55,SAN LUIS RIO COLORADO,91,260,9878,7421,668,565,3819,494,453,29385,1233,200,139,51,14,164,172,29,13,1199,561,97,347,25,4323,68,1659,62977,150586
26,SONORA,56,SAN MIGUEL DE HORCASITAS,4,9,372,405,29,38,321,109,199,1120,67,5,6,3,1,59,8,37,5,77,31,8,10,0,73,1,154,3138,5540
26,SONORA,57,URES,13,19,676,872,188,19,464,52,153,2219,122,17,102,2,6,80,23,36,0,97,44,11,32,5,227,1,219,5667,9740
26,SONORA,58,BACUM,13,29,248,909,470,72,623,188,25,5181,130,13,59,4,3,21,41,3,1,190,97,7,54,6,148,6,269,8768,17970
26,SONORA,59,CAJEME,219,552,12779,17165,1007,992,7634,2086,694,99284,2801,363,132,113,39,586,484,111,38,3813,1487,190,962,136,8876,103,3337,165212,320447
26,SONORA,60,EMPALME,30,71,1360,1288,163,727,1701,258,107,10255,291,27,48,11,4,64,92,13,6,338,211,38,88,3,597,2,454,18146,41003
26,SONORA,61,GUAYMAS,90,207,5497,5961,549,567,4352,498,307,33341,822,157,69,40,8,194,253,36,9,1449,682,63,293,58,2958,6,1510,59679,115520
26,SONORA,62,ALAMOS,28,42,2130,3335,117,83,737,180,93,3845,151,27,116,20,2,168,125,19,3,104,41,5,28,37,272,0,650,12288,19332
26,SONORA,63,ETCHOJOA,40,80,1205,4532,514,133,1318,225,312,15201,362,27,67,11,7,177,173,45,7,539,223,34,170,12,252,1,743,26290,44395
26,SONORA,64,HUATABAMPO,41,104,4266,5546,551,198,2488,629,316,17007,559,59,137,47,20,194,161,52,6,665,308,61,182,74,568,1,1283,35378,59555
26,SONORA,65,NAVOJOA,76,206,5774,9100,610,282,3468,455,381,37271,963,146,129,37,4,283,287,69,12,1405,637,90,384,17,1915,28,1592,65339,120836
26,SONORA,66,ONAVAS,1,2,37,137,7,61,60,7,2,275,12,0,0,0,0,9,10,0,0,12,7,1,5,1,20,0,14,677,877
26,SONORA,67,QUIRIEGO,3,6,158,622,15,5,71,32,6,1429,33,4,7,0,0,41,31,5,0,46,15,1,7,0,15,0,56,2599,3457
26,SONORA,68,ROSARIO,5,9,115,890,13,9,154,16,8,1739,49,2,0,0,0,29,34,3,1,37,23,3,12,2,33,1,67,3240,4740
26,SONORA,69,YECORA,7,11,225,955,34,15,215,21,13,1255,40,4,3,0,0,17,38,1,0,37,20,3,15,10,81,0,110,3112,4417
26,SONORA,70,GENERAL PLUTARCO ELIAS CALLES,8,18,380,945,190,118,254,497,19,2332,112,10,23,16,2,12,9,2,0,56,26,0,15,3,224,0,185,5430,10257
26,SONORA,71,BENITO JUAREZ,12,27,279,2409,195,13,399,98,40,5015,166,6,20,3,3,66,42,14,7,225,82,21,63,0,104,0,199,9469,15809
26,SONORA,72,SAN IGNACIO RIO MUERTO,8,21,206,774,158,55,320,189,32,3328,140,11,20,3,5,45,28,4,0,145,65,16,35,4,126,0,172,5881,10526
27,TABASCO,,VOTO EN EL EXTRANJERO,,,54,20,3,0,7,4,0,531,1,2,1,0,0,0,0,0,0,35,2,0,1,0,0,0,3,664,1026
27,TABASCO,1,BALANCAN,44,81,645,2059,507,1222,891,294,135,17403,4131,45,15,7,20,15,44,3,17,407,97,38,192,39,208,7,1134,29575,40024
27,TABASCO,2,CARDENAS,122,302,1423,6415,8698,576,3074,674,631,86431,1338,220,106,18,104,87,97,19,17,2257,688,103,497,50,732,69,3211,117535,172275
27,TABASCO,3,CENTLA,64,135,1068,3947,2374,315,2330,352,307,35597,3006,98,37,9,31,47,84,15,9,1002,299,62,459,4,288,5,1475,53220,72426
27,TABASCO,4,CENTRO,278,824,8118,19590,4294,1259,9500,2012,1057,274504,3642,625,142,70,101,373,277,95,15,9383,2791,323,2018,127,4376,93,5143,349928,505368
27,TABASCO,5,COMALCALCO,97,259,1750,11485,11855,632,2559,534,325,74662,1065,582,187,34,115,102,138,23,13,1393,495,70,402,6,750,8,2450,111635,148837
27,TABASCO,6,CUNDUACAN,59,154,986,5095,2815,382,2986,445,291,41828,941,208,49,15,64,83,87,22,7,1503,577,77,318,11,440,17,1882,61129,91994
27,TABASCO,7,EMILIANO ZAPATA,16,41,867,708,186,946,1070,222,40,11854,212,26,19,13,12,5,20,1,3,226,85,17,41,24,94,18,639,17348,22973
27,TABASCO,8,HUIMANGUILLO,97,238,1064,8078,11416,443,3152,606,384,58184,1367,219,112,16,118,69,120,20,13,1503,491,74,398,29,412,33,3493,91814,128545
27,TABASCO,9,JALAPA,28,54,364,2316,1156,920,1031,205,124,13357,362,55,14,2,19,14,32,2,29,359,106,22,74,4,122,0,807,21496,27884
27,TABASCO,10,JALPA DE MENDEZ,37,100,470,3134,2340,862,2040,310,593,36123,513,64,32,7,26,32,55,6,3,590,282,34,163,2,289,3,1213,49186,62418
27,TABASCO,11,JONUTA,26,47,259,911,3298,51,632,143,1204,11466,325,36,25,1,17,17,12,35,6,147,37,6,57,5,46,0,773,19509,22847
27,TABASCO,12,MACUSPANA,82,202,1511,3657,1732,1423,2057,493,215,57562,2215,247,59,7,31,87,100,22,27,2313,415,92,438,26,424,9,1948,77110,116099
27,TABASCO,13,NACAJUCA,37,144,1231,2844,1097,1507,2514,423,178,53673,724,135,40,16,22,45,98,13,11,1424,464,44,267,5,481,9,1602,68867,92145
27,TABASCO,14,PARAISO,45,117,909,4196,1734,220,1495,271,164,37114,563,57,25,3,31,31,34,12,3,717,307,32,215,3,455,3,1208,49802,68267
27,TABASCO,15,TACOTALPA,27,64,578,2224,993,1288,1030,768,302,14376,527,137,33,17,36,27,68,10,11,355,138,18,99,20,170,0,1070,24295,33033
